"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"None","planted",NA,"<10cm planted","1749","S0006MP13","Madagascar","Amadese","Restoration","Restoration","30x30",795,1809,"main","Planted_30x30_2","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20..
Il y a le  ''Intsia bijuga'' et le ''Trachylobium verrocusum'' en abondance et 4 pieds d''' Eucalyptus robusta''.
Il y a aussi de ''Entada louvelii R. Vig'' et un pied d'une plante de ''albizzia gummifera''","Y0"
"''Intsia bijuga''","planted",62,"<10cm planted","1749","S0006MP18","Madagascar","Amadese","Restoration","Restoration","30x30",796,1829,"main","Planted_30x30_2","Permanent","2","2","Tree planting","Y0"
"''Trachylobium verrucosum''","planted",45,"<10cm planted","1749","S0006MP18","Madagascar","Amadese","Restoration","Restoration","30x30",797,1829,"main","Planted_30x30_2","Permanent","2","2","Tree planting","Y0"
"''Harungana madagasiensis''","planted",20,"<10cm planted","1749","S0006MP18","Madagascar","Amadese","Restoration","Restoration","30x30",798,1829,"main","Planted_30x30_2","Permanent","2","2","Tree planting","Y0"
"''Intsia bijuga''","planted",80,"<10cm planted","1758","S0015MP34","Madagascar","Amadese","Restoration","Restoration","30x30",799,1887,"main","Planted_30x30_2","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Trachylobium verrucosum''","planted",50,"<10cm planted","1758","S0015MP34","Madagascar","Amadese","Restoration","Restoration","30x30",800,1887,"main","Planted_30x30_2","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Dracaena reflexa''","planted",10,"<10cm planted","1758","S0015MP34","Madagascar","Amadese","Restoration","Restoration","30x30",801,1887,"main","Planted_30x30_2","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Intsia bijuga''","planted",49,"<10cm planted","1758","S0015MP35","Madagascar","Amadese","Restoration","Restoration","30x30",802,1889,"main","Planted_30x30_2","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20.
Denivelation moyenne","Y0"
"''Dracaena reflexa''","planted",38,"<10cm planted","1758","S0015MP35","Madagascar","Amadese","Restoration","Restoration","30x30",803,1889,"main","Planted_30x30_2","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20.
Denivelation moyenne","Y0"
"''Trachylobium verrucosum''","planted",37,"<10cm planted","1758","S0015MP35","Madagascar","Amadese","Restoration","Restoration","30x30",804,1889,"main","Planted_30x30_2","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20.
Denivelation moyenne","Y0"
"''Harungana madagasiensis''","planted",25,"<10cm planted","1758","S0015MP42","Madagascar","Amadese","Restoration","Restoration","30x30",805,1905,"main","Planted_30x30_2","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Trachylobium verrucosum''","planted",65,"<10cm planted","1758","S0015MP42","Madagascar","Amadese","Restoration","Restoration","30x30",806,1905,"main","Planted_30x30_2","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
