"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Buchanania nitida","Present",1,"<1cm","1742","Plot No. 001","Philippines","CI Philippines","Control","Control","1x1",770,2374,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Guioa pleuropteria","Present",1,"<1cm","1742","Plot No. 001","Philippines","CI Philippines","Control","Control","1x1",771,2374,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Dillenia philippinensis","Present",1,"<1cm","1742","Plot No. 001","Philippines","CI Philippines","Control","Control","1x1",772,2374,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Glochidron triandrum","Present",1,"<1cm","1742","Plot No. 003","Philippines","CI Philippines","Control","Control","1x1",773,2376,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Nephelium mutabile","Present",1,"<1cm","1742","Plot No. 003","Philippines","CI Philippines","Control","Control","1x1",774,2376,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Ardicia squamulosa","Present",1,"<1cm","1742","Plot No. 003","Philippines","CI Philippines","Control","Control","1x1",775,2376,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Alangium meyeri","Present",1,"<1cm","1742","Plot No. 004","Philippines","CI Philippines","Control","Control","1x1",776,2377,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Intsia bijuga","Present",1,"<1cm","1742","Plot No. 005","Philippines","CI Philippines","Control","Control","1x1",777,2378,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Dillenia philippinensis","Present",1,"<1cm","1742","Plot No. 005","Philippines","CI Philippines","Control","Control","1x1",778,2378,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Dipterocarpus grandiflorus","Present",1,"<1cm","1742","Plot No. 006","Philippines","CI Philippines","Control","Control","1x1",779,2379,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Nephelium mutabile","Present",1,"<1cm","1742","Plot No. 006","Philippines","CI Philippines","Control","Control","1x1",780,2379,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Leea Manillensis","Present",1,"<1cm","1987","Plot No. 001","Philippines","CI Philippines","Control","Control","1x1",781,2380,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Litsea glutinosa","Present",1,"<1cm","1987","Plot No. 001","Philippines","CI Philippines","Control","Control","1x1",782,2380,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Barringtonia racemosa","Present",1,"<1cm","1987","Plot No. 001","Philippines","CI Philippines","Control","Control","1x1",783,2380,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Mallotus philippensis","Present",1,"<1cm","1987","Plot No. 002","Philippines","CI Philippines","Control","Control","1x1",784,2381,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Mallotus philippensis","Present",1,"<1cm","1987","Plot No. 003","Philippines","CI Philippines","Control","Control","1x1",785,2382,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Trichospermum discolor","Present",1,"<1cm","1987","Plot No. 003","Philippines","CI Philippines","Control","Control","1x1",786,2382,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Macaranga grandifolia","Present",1,"<1cm","1987","Plot No. 003","Philippines","CI Philippines","Control","Control","1x1",787,2382,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Mussaenda philippica","Present",1,"<1cm","1987","Plot No. 004","Philippines","CI Philippines","Control","Control","1x1",788,2383,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Glochidron triandrum","Present",2,"<1cm","1987","Plot No. 005","Philippines","CI Philippines","Control","Control","1x1",789,2384,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Stemonurus luzuniensis","Present",1,"<1cm","1987","Plot No. 005","Philippines","CI Philippines","Control","Control","1x1",790,2384,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Switinia Mahogany","Present",1,"<1cm","1987","Plot No. 005","Philippines","CI Philippines","Control","Control","1x1",791,2384,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"Aglaia edulis","Present",1,"<1cm","1987","Plot No. 006","Philippines","CI Philippines","Control","Control","1x1",792,2385,"main","Nested_1x1",NA,"0","0",NA,"Y0"
"testing - delete this please","Present",3,"<1cm","testing - delete this please","testing - delete this please","Malawi","Wells for Zoe","Control","Control","1x1",793,2401,"main","Nested_1x1",NA,"0","1",NA,"Other"
NA,NA,0,NA,"S03","P583","Guatemala","Fedecovera","Restoration","Restoration","1x1",794,2503,"main","Nested_1x1","Permanent","1","0","5*5","Y0"
NA,NA,0,NA,"S03","P592","Guatemala","Fedecovera","Restoration","Restoration","1x1",795,2504,"main","Nested_1x1","Permanent","0","0","5x5","Y0"
NA,NA,0,NA,"S03","P587","Guatemala","Fedecovera","Restoration","Restoration","1x1",796,2505,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Swietenia macrophylla","planted",1,"<10cm planted","S03","P595","Guatemala","Fedecovera","Restoration","Restoration","1x1",797,2506,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
NA,NA,0,NA,"S03","P575","Guatemala","Fedecovera","Restoration","Restoration","1x1",798,2507,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Calophyllum brasilience","planted",1,"<10cm planted","S03","P561","Guatemala","Fedecovera","Restoration","Restoration","1x1",799,2508,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Calophyllum brasiliense","planted",1,"<10cm planted","S03","P553","Guatemala","Fedecovera","Restoration","Restoration","1x1",800,2509,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Calophyllum brasiliense",NA,1,NA,"S03","P574","Guatemala","Fedecovera","Restoration","Restoration","1x1",801,2510,"main","Nested_1x1","Permanent","1","0","5*5","Y0"
"Swietenia macrophylla","naturally_regenerating",1,"<1cm","S03","P559","Guatemala","Fedecovera","Restoration","Restoration","1x1",802,2511,"main","Nested_1x1","Permanent","2","0","5x5m","Y0"
"Cedrela odorata","planted",1,"<10cm planted","S14","P597","Guatemala","Fedecovera","Restoration","Restoration","1x1",803,2512,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
NA,NA,0,NA,"S03","P548","Guatemala","Fedecovera","Restoration","Restoration","1x1",804,2513,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
NA,NA,0,NA,"S03","P546","Guatemala","Fedecovera","Restoration","Restoration","1x1",805,2514,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Pinus maximinoi","Present",1,"<1cm","S03","P527","Guatemala","Fedecovera","Restoration","Restoration","1x1",806,2515,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S03","P528","Guatemala","Fedecovera","Restoration","Restoration","1x1",807,2516,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S03","P520","Guatemala","Fedecovera","Restoration","Restoration","1x1",808,2517,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
NA,NA,0,NA,"S03","P519","Guatemala","Fedecovera","Restoration","Restoration","1x1",809,2518,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Punis maximinoi","planted",1,"<10cm planted","S03","P516","Guatemala","Fedecovera","Restoration","Restoration","1x1",810,2519,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
NA,NA,0,NA,"S01","P493","Guatemala","Fedecovera","Restoration","Restoration","1x1",811,2520,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Swietenia macrophylla","planted",1,"<10cm planted","S01","P491","Guatemala","Fedecovera","Restoration","Restoration","1x1",812,2521,"main","Nested_1x1","Permanent","1","0","5x5","Y0"
NA,NA,0,NA,"S01","P488","Guatemala","Fedecovera","Restoration","Restoration","1x1",813,2522,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
NA,NA,0,NA,"S01","P489","Guatemala","Fedecovera","Restoration","Restoration","1x1",814,2523,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
NA,NA,0,NA,"S01","P496","Guatemala","Fedecovera","Restoration","Restoration","1x1",815,2524,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S03","P331","Guatemala","Fedecovera","Restoration","Restoration","1x1",816,2553,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S10","P346","Guatemala","Fedecovera","Restoration","Restoration","1x1",817,2554,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S10","P332","Guatemala","Fedecovera","Restoration","Restoration","1x1",818,2555,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
NA,NA,0,NA,"S10","P342","Guatemala","Fedecovera","Restoration","Restoration","1x1",819,2556,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
NA,NA,0,NA,"S10","P373","Guatemala","Fedecovera","Restoration","Restoration","1x1",820,2557,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Calophyllum Brasiliense","planted",1,"<10cm planted","S09","P433","Guatemala","Fedecovera","Restoration","Restoration","1x1",821,2565,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S10","P341","Guatemala","Fedecovera","Restoration","Restoration","1x1",822,2596,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S10","P329","Guatemala","Fedecovera","Restoration","Restoration","1x1",823,2597,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
NA,NA,0,NA,"S10","P315","Guatemala","Fedecovera","Restoration","Restoration","1x1",824,2599,"main","Nested_1x1","Permanent","1","0","5x5 - 3x3m","Y0"
NA,NA,0,NA,"S10","P304","Guatemala","Fedecovera","Restoration","Restoration","1x1",825,2600,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
NA,NA,0,NA,"S10","P319","Guatemala","Fedecovera","Restoration","Restoration","1x1",826,2602,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
NA,NA,0,NA,"S10","P323","Guatemala","Fedecovera","Restoration","Restoration","1x1",827,2604,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
NA,NA,0,NA,"S10","P330","Guatemala","Fedecovera","Restoration","Restoration","1x1",828,2606,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
"Cecropia obtusifolia","naturally_regenerating",1,"<1cm","S10","P385","Guatemala","Fedecovera","Restoration","Restoration","1x1",829,2607,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
NA,NA,0,NA,"S10","P286","Guatemala","Fedecovera","Restoration","Restoration","1x1",830,2608,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
"Persea Americana","planted",1,"<10cm planted","S10","P394","Guatemala","Fedecovera","Restoration","Restoration","1x1",831,2609,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
"Inga sp",NA,2,NA,"S10","P395","Guatemala","Fedecovera","Restoration","Restoration","1x1",832,2610,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
NA,NA,0,NA,"S10","P287","Guatemala","Fedecovera","Restoration","Restoration","1x1",833,2611,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
NA,NA,0,NA,"S10","P292","Guatemala","Fedecovera","Restoration","Restoration","1x1",834,2612,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
"Pinus maximinoii",NA,NA,NA,"S10","P369","Guatemala","Fedecovera","Restoration","Restoration","1x1",835,2615,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
NA,NA,0,NA,"P280","S10","Guatemala","Fedecovera","Restoration","Restoration","1x1",836,2616,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
"Calophyllum Brasiliense",NA,NA,NA,"S10","P384","Guatemala","Fedecovera","Restoration","Restoration","1x1",837,2617,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
NA,NA,0,NA,"S10","P275","Guatemala","Fedecovera","Restoration","Restoration","1x1",838,2618,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S10","P268","Guatemala","Fedecovera","Restoration","Restoration","1x1",839,2619,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
NA,NA,0,NA,"S10","P273","Guatemala","Fedecovera","Restoration","Restoration","1x1",840,2620,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S10","P270","Guatemala","Fedecovera","Restoration","Restoration","1x1",841,2621,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
NA,NA,0,NA,"S10","P278","Guatemala","Fedecovera","Restoration","Restoration","1x1",842,2623,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
NA,NA,0,NA,"S10","P312","Guatemala","Fedecovera","Restoration","Restoration","1x1",843,2626,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
NA,NA,0,NA,"S10","P350","Guatemala","Fedecovera","Restoration","Restoration","1x1",844,2628,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S10","P225","Guatemala","Fedecovera","Restoration","Restoration","1x1",845,2631,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S10","P242","Guatemala","Fedecovera","Restoration","Restoration","1x1",846,2632,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S10","P230","Guatemala","Fedecovera","Restoration","Restoration","1x1",847,2633,"main","Nested_1x1","Permanent","1","0","5*5","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S10","P345","Guatemala","Fedecovera","Restoration","Restoration","1x1",848,2651,"main","Nested_1x1","Permanent","1","1","5*5","Y0"
NA,NA,0,NA,"S10","P353","Guatemala","Fedecovera","Restoration","Restoration","1x1",849,2654,"main","Nested_1x1","Permanent","1","0","5x5m - 3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S10","P337","Guatemala","Fedecovera","Restoration","Restoration","1x1",850,2655,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
NA,NA,0,NA,"S05","P368","Guatemala","Fedecovera","Restoration","Restoration","1x1",851,2656,"main","Nested_1x1","Permanent","1","0","-","Y0"
"Tabebuia Rosea","Present",1,"<1cm","1737","1737","Mexico","FONCET","Restoration","Restoration","1x1",852,2673,"main","Nested_1x1","Permanent","1","1","Los Árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Bursera simaruba","Present",1,"<1cm","1626 4","1626","Mexico","FONCET","Restoration","Restoration","1x1",853,2676,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Leucaena Leucocephala","Present",1,"<1cm","1637","1637","Mexico","FONCET","Restoration","Restoration","1x1",854,2678,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Alnus Jorullensis","Present",1,"<1cm","1626","1626","Mexico","FONCET","Restoration","Restoration","1x1",855,2684,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Lysiloma Divaricatum","Present",1,"<1cm","1629","1629","Mexico","FONCET","Restoration","Restoration","1x1",856,2685,"main","Nested_1x1","Permanent","1","0","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cecropia Spp","Present",1,"<1cm","1906","1906","Mexico","FONCET","Restoration","Restoration","1x1",857,2688,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Hymenaea Courbail","Present",1,"<1cm","1638","1638","Mexico","FONCET","Restoration","Restoration","1x1",858,2713,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Lysiloma Divaricatum","Present",1,"<1cm","1633","1633","Mexico","FONCET","Restoration","Restoration","1x1",859,2725,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Spondias Mombin","Present",1,"<1cm","1633","1633","Mexico","FONCET","Restoration","Restoration","1x1",860,2725,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Spondias Mombin","Present",1,"<1cm","1633","1633 2","Mexico","FONCET","Restoration","Restoration","1x1",861,2742,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Platymuscium Dimorphandrum","Present",1,"<1cm","1617","Graciela - F2","Mexico","FONCET","Restoration","Restoration","1x1",862,2753,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Alstonia longifolia","Present",1,"<1cm","1739","Gregorio 1","Mexico","FONCET","Restoration","Restoration","1x1",863,2754,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cotinus Coggyria","Present",1,"<1cm","1627 2","1627","Mexico","FONCET","Restoration","Restoration","1x1",864,2757,"main","Nested_1x1","Permanent","1","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Inga Vera","Present",1,"<1cm","1735","Gustavo G 2","Mexico","FONCET","Restoration","Restoration","1x1",865,2758,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cedrela odorata","Present",1,"<1cm","1735","Gustavo G 1","Mexico","FONCET","Restoration","Restoration","1x1",866,2759,"main","Nested_1x1","Permanent","2","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cecropia Obtusifolia","Present",1,"<1cm","1909","1909","Mexico","FONCET","Restoration","Restoration","1x1",867,2760,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Hymenaea Courbail","Present",2,"<1cm","1630 1","1630","Mexico","FONCET","Restoration","Restoration","1x1",868,2761,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Lonchocarpus Rugosus","Present",1,"<1cm","1630 2","1630","Mexico","FONCET","Restoration","Restoration","1x1",869,2762,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Celtis Laevigata","Present",1,"<1cm","1631","1631","Mexico","FONCET","Restoration","Restoration","1x1",870,2763,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Lysiloma Divaricatum","Present",1,"<1cm","1631","1631","Mexico","FONCET","Restoration","Restoration","1x1",871,2764,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P732","Guatemala","Fedecovera","Restoration","Restoration","1x1",872,2778,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P725","Guatemala","Fedecovera","Restoration","Restoration","1x1",873,2779,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P727","Guatemala","Fedecovera","Restoration","Restoration","1x1",874,2780,"main","Nested_1x1","Permanent","1","0","5x5m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P717","Guatemala","Fedecovera","Restoration","Restoration","1x1",875,2781,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P714","Guatemala","Fedecovera","Restoration","Restoration","1x1",876,2782,"main","Nested_1x1","Permanent","1","1","5x5m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P736","Guatemala","Fedecovera","Restoration","Restoration","1x1",877,2783,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P733","Guatemala","Fedecovera","Restoration","Restoration","1x1",878,2784,"main","Nested_1x1","Permanent","1","1","3x3m","Y0"
NA,NA,0,NA,"S11","P734","Guatemala","Fedecovera","Restoration","Restoration","1x1",879,2785,"main","Nested_1x1","Permanent","1","1","3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P679","Guatemala","Fedecovera","Restoration","Restoration","1x1",880,2786,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P683","Guatemala","Fedecovera","Restoration","Restoration","1x1",881,2787,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P661","Guatemala","Fedecovera","Restoration","Restoration","1x1",882,2788,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P658","Guatemala","Fedecovera","Restoration","Restoration","1x1",883,2789,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P664","Guatemala","Fedecovera","Restoration","Restoration","1x1",884,2790,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
NA,NA,0,NA,"S11","P641","Guatemala","Fedecovera","Restoration","Restoration","1x1",885,2791,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P647","Guatemala","Fedecovera","Restoration","Restoration","1x1",886,2792,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
"Pinus maximinoi","planted",1,"<10cm planted","S11","P599","Guatemala","Fedecovera","Restoration","Restoration","1x1",887,2793,"main","Nested_1x1","Permanent","1","0","3x3m","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P732","Guatemala","Fedecovera","Restoration","Restoration","1x1",888,2794,"main","Nested_1x1","Permanent","1","0","5*5","Y0"
"Pinus maximinoii",NA,1,NA,"S11","P715","Guatemala","Fedecovera","Restoration","Restoration","1x1",889,2797,"main","Nested_1x1","Permanent","1","0","3*3","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P717","Guatemala","Fedecovera","Restoration","Restoration","1x1",890,2798,"main","Nested_1x1","Permanent","1","1","3*5","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P704","Guatemala","Fedecovera","Restoration","Restoration","1x1",891,2799,"main","Nested_1x1","Permanent","0","0","5*3","Y0"
"Pinus maximinoii","don_t_know",1,"<1cm","S11","P697","Guatemala","Fedecovera","Restoration","Restoration","1x1",892,2801,"main","Nested_1x1","Permanent","2","0","5*5","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P663","Guatemala","Fedecovera","Restoration","Restoration","1x1",893,2804,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P667","Guatemala","Fedecovera","Restoration","Restoration","1x1",894,2805,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P654","Guatemala","Fedecovera","Restoration","Restoration","1x1",895,2807,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P648","Guatemala","Fedecovera","Restoration","Restoration","1x1",896,2808,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P638","Guatemala","Fedecovera","Restoration","Restoration","1x1",897,2809,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
"Inga vera","planted",1,"<10cm planted","S11","P635","Guatemala","Fedecovera","Restoration","Restoration","1x1",898,2810,"main","Nested_1x1","Permanent","0","0","3*3","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P630","Guatemala","Fedecovera","Restoration","Restoration","1x1",899,2811,"main","Nested_1x1","Permanent","0","0","5*5","Y0"
"Cupresus","planted",1,"<10cm planted","S11","P629","Guatemala","Fedecovera","Restoration","Restoration","1x1",900,2812,"main","Nested_1x1","Permanent","1","0","5*5","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P633","Guatemala","Fedecovera","Restoration","Restoration","1x1",901,2813,"main","Nested_1x1","Permanent","2","0","5*5","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P632","Guatemala","Fedecovera","Restoration","Restoration","1x1",902,2814,"main","Nested_1x1","Permanent","1","1","3*3","Y0"
"Pinus maximinoii","planted",1,"<10cm planted","S11","P624","Guatemala","Fedecovera","Restoration","Restoration","1x1",903,2815,"main","Nested_1x1","Permanent","1","0","3*3","Y0"
"Lysiloma Divaricatum","Present",1,"<1cm","1619","Jesus Diaz - F 2","Mexico","FONCET","Restoration","Restoration","1x1",904,2816,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Ficus Pertusa","Present",1,"<1cm","1619","Jesus Díaz - F 1","Mexico","FONCET","Restoration","Restoration","1x1",905,2817,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Erythroxytum Mexicanum","Present",1,"<1cm","1732","1732","Mexico","FONCET","Restoration","Restoration","1x1",906,2818,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cotinus Coggyria","Present",1,"<1cm","1732","1732","Mexico","FONCET","Restoration","Restoration","1x1",907,2819,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Cedrela odorata","Present",1,"<1cm","1737","1737","Mexico","FONCET","Restoration","Restoration","1x1",908,2822,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cecropia Obtusifolia","Present",2,"<1cm","1620 1","1620","Mexico","FONCET","Restoration","Restoration","1x1",909,2824,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Astronium Graveolens","Present",1,"<1cm","1620 2","1620","Mexico","FONCET","Restoration","Restoration","1x1",910,2825,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Cecropia Obtusifolia","Present",1,"<1cm","1621","1621","Mexico","FONCET","Restoration","Restoration","1x1",911,2828,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Erythroxytum Mexicanum","Present",1,"<1cm","1622","1622","Mexico","FONCET","Restoration","Restoration","1x1",912,2829,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Erythroxytum Mexicanum","Present",1,"<1cm","1622","1622","Mexico","FONCET","Restoration","Restoration","1x1",913,2830,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Simarouba Glauca","Present",1,"<1cm","1621","1621","Mexico","FONCET","Restoration","Restoration","1x1",914,2831,"main","Nested_1x1","Permanent","1","2","Los árboles se plantaron con una separación de 2 m por 2 m","Y0"
"Annona cherimola","Present",2,"<1cm","1733","Luisa - Ocuilapa J2","Mexico","FONCET","Restoration","Restoration","1x1",915,2833,"main","Nested_1x1","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Lonchocarpus Rugosus","Present",2,"<1cm","1626 1","1626","Mexico","FONCET","Restoration","Restoration","1x1",916,2834,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"Celtis Laevigata","Present",1,"<1cm","1634 1","1634","Mexico","FONCET","Restoration","Restoration","1x1",917,2837,"main","Nested_1x1","Permanent","1","1","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
