"Organization_Name","Site_ID","Species","count_Y0","count_Y25","count_Y5","restored_Y25","restored_Y5"
"Amadese","1758","Asplenium pellucidum",38.94189350089,NA,NA,NA,NA
"Amadese","1758","Baudouinia fluggeiformis",1427.86942836597,NA,NA,NA,NA
"Amadese","1758","Brachylaena",77.8837870017801,NA,NA,NA,NA
"Amadese","1758","Brachylaena perrieri",181.728836337487,NA,NA,NA,NA
"Amadese","1758","Eucalyptus robusta",14086.1482546831,NA,NA,NA,NA
"Amadese","1758","Eugenia",51.9225246678534,NA,NA,NA,NA
"Amadese","1758","Eugénie off. Cloiselli",77.8837870017801,NA,NA,NA,NA
"Amadese","1758","Grevillia",1458.15756775555,NA,NA,NA,NA
"Amadese","1758","Grevillia robusta",294.227639784503,NA,NA,NA,NA
"Amadese","1758","Psiadia altissima",207.690098671414,NA,NA,NA,NA
"Amadese","1758","Psidium guajava",3595.63483324885,NA,NA,NA,NA
"Amadese","1758","Thilachium angustifolium",64.9031558348167,NA,NA,NA,NA
"Amadese","1758","Voapika",38.94189350089,NA,NA,NA,NA
"Amadese","1758",NA,86.537541113089,NA,NA,NA,NA
"Amadese","1759","Eucalyptus robusta",18.9642105263158,NA,NA,NA,NA
"Amadese","1759","Eugenia",9.48210526315789,NA,NA,NA,NA
"Amadese","1759","Mangifera indica",37.9284210526316,NA,NA,NA,NA
"Amadese","1759","Psiadia altissima",142.231578947368,NA,NA,NA,NA
"Amadese","1759","Trema orientalis",616.336842105263,NA,NA,NA,NA
"Amadese","1761","Persea americana",342.688172043011,NA,NA,NA,NA
"Amadese","1762","Eucalyptus robusta",2100.52429824561,NA,NA,NA,NA
"Amadese","1762","Psiadia altissima",22.0527485380117,NA,NA,NA,NA
"Amadese","1762","Thilachium angustifolium",33.0791228070175,NA,NA,NA,NA
"Amadese","1762",NA,NA,NA,NA,NA,NA
"Amadese","1763","Albizia gummifera",2805.46264173295,NA,NA,NA,NA
"Amadese","1763","Baudouinia fluggeiformis",5072.64139448299,NA,NA,NA,NA
"Amadese","1763","Brachylaena perrieri",2107.51827720426,NA,NA,NA,NA
"Amadese","1763","Entada louvelii",260.018488745981,NA,NA,NA,NA
"Amadese","1763","Eucalyptus robusta",75.2685099001523,NA,NA,NA,NA
"Amadese","1763","Psiadia altissima",6.84259180910476,NA,NA,NA,NA
"Amadese","1763","Thilachium angustifolium",939.71594178372,NA,NA,NA,NA
"Amadese","1763","Trema orientalis",1491.68501438484,NA,NA,NA,NA
"Amadese","1764","Brachylaena perrieri",14.1891666666667,NA,NA,NA,NA
"Amadese","1764","Tambourissa madagascariensis",2837.83333333333,NA,NA,NA,NA
